source_family,year,study_slug,title,study_url,row_status,prereg_evidence,d_n_status,notes
TESS peer-reviewed survey-experiment archive,2010,palmer020,The Intersection of Group and Outcome Frames in Shaping Opinion,https://tessexperiments.org/study/palmer020,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,phamkanter033,Weight-Based Discrimination at Work,https://tessexperiments.org/study/phamkanter033,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,sadin068,Campaigning with Class: The Impact of Candidate Class Background and Current Socio-Economic Achievement on Voters’ Evaluations,https://tessexperiments.org/study/sadin068,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,schnettler040,Fairness and Favorability Assessments of Differential Parental Investment in the U.S.,https://tessexperiments.org/study/schnettler040,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,sen-hochschild821,Genetic Genealogy as a Window into Genomic Science: Racial Boundary Blurring and Reification,https://tessexperiments.org/study/sen-hochschild821,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,shafer012,Why Hillary Rodham Became Hillary Clinton: Consequences of Non-Traditional Last Name Choice in Marriage,https://tessexperiments.org/study/shafer012,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,swan095,When Others' Disbelief Engenders Prejudice: Characterizing Anti-Atheist Bias in America,https://tessexperiments.org/study/swan095,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,turaga789,"Environmental Values, Beliefs, and Behavior",https://tessexperiments.org/study/turaga789,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,wallace016,International Law and Public Attitudes toward the Use of Torture,https://tessexperiments.org/study/wallace016,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,weber046,Understanding the Role of Religious Appeals in Political Communication,https://tessexperiments.org/study/weber046,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,willer025,Testing the Effects of Message Framing on Support for Poverty Relief,https://tessexperiments.org/study/willer025,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2009,aroopala783,Mobilizing Collective Identity: Frames & Rational Individuals,https://tessexperiments.org/study/aroopala783,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
