plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	lead_linguistic_frame_liability	Linguistic frame effect on blame and liability	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/jmknw/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/linguistic_frame_liability	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_msrp_om_2023	Management Science Replication Project	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		informs	https://msreplication.utdallas.edu/papers/	https://services.informs.org/dataset/mnsc/download.php?doi=mnsc.2023.4866		d_compatible	yes		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/msrp_om_2023	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_manybabies_3	ManyBabies 3	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/kqu9v/	https://osf.io/download/aw4db/		unknown	unknown		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manybabies_3	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_manyclasses_2	ManyClasses 2	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/t5ma3/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/manyclasses_2	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_media_priming_2017	Media priming direct replication	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		harvard dataverse	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ECGADO	https://dataverse.harvard.edu/api/access/datafile/:persistentId?persistentId=doi:10.7910/DVN/ECGADO/DSUNVR		unknown	unknown		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/media_priming_2017	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_mullinix_2015	Mullinix Leeper Druckman Freese 2015	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		harvard dataverse	https://dataverse.harvard.edu/dataverse/psrm			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	dataverse_inventory_and_download	Dataverse dataset metadata | tabular file | package ZIP | codebook | replication package member	data/raw/source_artifacts/figure1/mullinix_2015	medium	no_local_result_artifact	run_dataverse_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_musicianship_eeg_2025	Musicianship EEG multi site replication	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		harvard dataverse	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SKOWNK	https://github.com/kellywhiteford/MusicianshipEEG/archive/refs/heads/main.zip		unknown	unknown		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/musicianship_eeg_2025	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_news_discernment_replication	News discernment France Germany replication	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/mw4gu/?view_only=e57bea7b74d94eaaac94e5eafcda581a			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/news_discernment_replication	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_nieuwland_2018_delong	Nieuwland 2018 DeLong replication	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		elife	https://elifesciences.org/articles/33468			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/nieuwland_2018_delong	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_online_image_credibility	Online image credibility replication	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/yjv5w/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/online_image_credibility	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_protzko_2023_nhb	Protzko 2023 NHB	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/6t9vm/			d_compatible	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/protzko_2023_nhb	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_psa_002_object_orientation	PSA 002 object orientation	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/e428p/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/psa_002_object_orientation	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_psa_004_turri	PSA 004 JTB Turri	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/x978m/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/psa_004_turri	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_psa_006_trolley	PSA 006 trolley Greene	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		github	https://github.com/marton-balazs-kovacs/trolleyMultilabReplication	https://github.com/marton-balazs-kovacs/trolleyMultilabReplication/archive/refs/heads/main.zip		unknown	unknown		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/psa_006_trolley	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_public_admin_blame	Public administration blame replication	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/ygu2f/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/public_admin_blame	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_rescue17_28classics	Rescue 17 and 28 classics	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/2kmh7/			d_compatible	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/rescue17_28classics	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_retrieval_extinction_rats_2017	Retrieval extinction fear conditioning in rats	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/aydfs/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/retrieval_extinction_rats_2017	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
