batch007_seed_id	candidate_id	batch007_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch007_seed_1ba65629f7f22976	api_candidate_add9c4df680edf43	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1016/j.jesp.2020.104066		Evidence against subliminal anchoring: Two close, highly powered, preregistered, and failed replication attempts	fig1_pair_11d47569b3138c1f|fig1_pair_5b200c1dca421d96|fig1_pair_ea3be547ab5f3f45	10 1016 j jesp 2020 104066 evidence against subliminal anchoring two close highly powered preregistered and failed replication attempts unresolved original target evidence against subliminal anchoring two close highly powered preregistered and failed replication attempts	2026-05-06T03:12:07+00:00
batch007_seed_7ce9109de4c1f4f5	api_candidate_d6a337f4a03aa841	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1126/science.324_590a		Iraq Study Failed Replication Test		10 1126 science 324 590a iraq study failed replication test unresolved original target iraq study failed replication test	2026-05-06T03:12:07+00:00
batch007_seed_80724d3221db4461	api_candidate_81aa713d1fad6c10	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1177/0963662520902383		Replication crisis = trust crisis? The effect of successful vs failed replications on laypeople’s trust in researchers and research		10 1177 0963662520902383 replication crisis trust crisis the effect of successful vs failed replications on laypeople s trust in researchers and research unresolved original target replication crisis trust crisis the effect of successful vs failed replications on laypeople s trust in researchers and research	2026-05-06T03:12:07+00:00
batch007_seed_f0522172eee51332	api_candidate_afc4baf456943cba	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1111/psyp.14665		Electrophysiological correlates of why humans deviate from rational decision-making: A registered replication study.		10 1111 psyp 14665 electrophysiological correlates of why humans deviate from rational decision making a registered replication study unresolved original target electrophysiological correlates of why humans deviate from rational decision making a registered replication study	2026-05-06T03:12:07+00:00
batch007_seed_23406cf0d441cd12	api_candidate_33813e7fcb6a8243	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1523/eneuro.0072-16.2016	Mean?	A Rhumba of “R’s”: Replication, Reproducibility, Rigor, Robustness: What Does a Failure to Replicate Mean?		10 1523 eneuro 0072 16 2016 mean a rhumba of r s replication reproducibility rigor robustness what does a failure to replicate mean mean a rhumba of r s replication reproducibility rigor robustness what does a failure to replicate mean	2026-05-06T03:12:07+00:00
batch007_seed_d8582f8960da29c2	api_candidate_a11080545ac99002	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1002/ab.22027		Facial width‐to‐height ratio predicts fighting success: A direct replication and extension of Zilioli et al. (2014)		10 1002 ab 22027 facial width to height ratio predicts fighting success a direct replication and extension of zilioli et al 2014 unresolved original target facial width to height ratio predicts fighting success a direct replication and extension of zilioli et al 2014	2026-05-06T03:12:07+00:00
batch007_seed_ecce7c14701bbc9f	api_candidate_850f5b7b0c151182	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.5178/lebs.2021.82		Checking Boxes for Making an Apology: Testing the Valuable Relationships Hypothesis by a New Method		10 5178 lebs 2021 82 checking boxes for making an apology testing the valuable relationships hypothesis by a new method unresolved original target checking boxes for making an apology testing the valuable relationships hypothesis by a new method	2026-05-06T03:12:07+00:00
batch007_seed_509751aaaa5598d7	api_candidate_88aa00a3cb97fdbc	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1007/s10919-024-00473-w		When to Laugh, When to Cry: Display Rules of Nonverbal Vocalisations Across Four Cultures		10 1007 s10919 024 00473 w when to laugh when to cry display rules of nonverbal vocalisations across four cultures unresolved original target when to laugh when to cry display rules of nonverbal vocalisations across four cultures	2026-05-06T03:12:07+00:00
batch007_seed_9ef732f72c6bf848	api_candidate_80a191e8e9f85c40	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1002/jocb.1535		The Overlooking of Subtractive Changes: Replication and Extension to Stronger Cues and Social Norms		10 1002 jocb 1535 the overlooking of subtractive changes replication and extension to stronger cues and social norms unresolved original target the overlooking of subtractive changes replication and extension to stronger cues and social norms	2026-05-06T03:12:07+00:00
batch007_seed_ca188c769a5f05d4	api_candidate_f83e8a4eed0561a3	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1002/cncr.22890		Effects of supportive‐expressive group therapy on survival of patients with metastatic breast cancer		10 1002 cncr 22890 effects of supportive expressive group therapy on survival of patients with metastatic breast cancer unresolved original target effects of supportive expressive group therapy on survival of patients with metastatic breast cancer	2026-05-06T03:12:07+00:00
batch007_seed_83a2a1b8dc5bf798	api_candidate_a47c1c6c1b15cac4	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1001/jamapsychiatry.2016.2902		Effect of ω-3 Polyunsaturated Fatty Acids in Young People at Ultrahigh Risk for Psychotic Disorders		10 1001 jamapsychiatry 2016 2902 effect of 3 polyunsaturated fatty acids in young people at ultrahigh risk for psychotic disorders unresolved original target effect of 3 polyunsaturated fatty acids in young people at ultrahigh risk for psychotic disorders	2026-05-06T03:12:07+00:00
batch007_seed_f4db3de9a3e3e824	api_candidate_9b7c12206fbeb373	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1080/02699931.2018.1553148	Suchotzki and Gamer (2018; Experiment 2)	The language of lies: a preregistered direct replication of Suchotzki and Gamer (2018; Experiment 2)	fig1_pair_c3791d6cece1a5fa	10 1080 02699931 2018 1553148 suchotzki and gamer 2018 experiment 2 the language of lies a preregistered direct replication of suchotzki and gamer 2018 experiment 2 suchotzki and gamer 2018 experiment 2 the language of lies a preregistered direct replication of suchotzki and gamer 2018 experiment 2	2026-05-06T03:12:07+00:00
batch007_seed_26630aca29561ab9	api_candidate_2b0e4dfa5eff5eb1	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.15626/mp.2022.3108		Defaults versus framing: Revisiting Default Effect and Framing Effect with replications and extensions of Johnson and Goldstein (2003) and Johnson, Bellman, and Lohse (2002)	fig1_pair_5a67ea4d3f8ff93f	10 15626 mp 2022 3108 defaults versus framing revisiting default effect and framing effect with replications and extensions of johnson and goldstein 2003 and johnson bellman and lohse 2002 unresolved original target defaults versus framing revisiting default effect and framing effect with replications and extensions of johnson and goldstein 2003 and johnson bellman and lohse 2002	2026-05-06T03:12:07+00:00
batch007_seed_f04568bb97a2f6e9	api_candidate_6ee090d6f9dd1986	exclude_context_or_seed_hit	skip_seed_or_non_pair	not_row_rejected_seed_or_non_pair		10.1037/ebs0000298.supp		Supplemental Material for Altruism Does Not Predict Mating Success in Humans: A Direct Replication		10 1037 ebs0000298 supp supplemental material for altruism does not predict mating success in humans a direct replication unresolved original target supplemental material for altruism does not predict mating success in humans a direct replication	2026-05-06T03:12:07+00:00
batch007_seed_24634ab524088be7	api_candidate_c90e8b5ff29bcd78	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	not_row_source_blocked_or_manual_acquisition		10.1016/j.socec.2020.101617	Azar et al. (2013)	A field experiment on dishonesty: A registered replication of Azar et al. (2013)		10 1016 j socec 2020 101617 azar et al 2013 a field experiment on dishonesty a registered replication of azar et al 2013 azar et al 2013 a field experiment on dishonesty a registered replication of azar et al 2013	2026-05-06T03:12:07+00:00
batch007_seed_6852b37e9f66ffbe	api_candidate_40ab5e362299b34e	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1037/ebs0000298		Altruism does not predict mating success in humans: A direct replication.		10 1037 ebs0000298 altruism does not predict mating success in humans a direct replication unresolved original target altruism does not predict mating success in humans a direct replication	2026-05-06T03:12:07+00:00
batch007_seed_5d5e8091894ce7f0	api_candidate_e59c23af1dbd7b40	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1007/s13194-021-00348-7		Making our “meta-hypotheses” clear: heterogeneity and the role of direct replications in science		10 1007 s13194 021 00348 7 making our meta hypotheses clear heterogeneity and the role of direct replications in science unresolved original target making our meta hypotheses clear heterogeneity and the role of direct replications in science	2026-05-06T03:12:07+00:00
batch007_seed_8f79609488f2d53b	api_candidate_0367fa32a3d09f7b	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	not_row_source_blocked_or_manual_acquisition		10.1111/lcrp.12242	Loftus (1979)	Does blatantly contradictory information reduce the misinformation effect? A Registered Report replication of Loftus (1979)		10 1111 lcrp 12242 loftus 1979 does blatantly contradictory information reduce the misinformation effect a registered report replication of loftus 1979 loftus 1979 does blatantly contradictory information reduce the misinformation effect a registered report replication of loftus 1979	2026-05-06T03:12:07+00:00
